 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1734,299,62,72.198,96.308,0,1.862,1.391,2.442,4.764,10.119,0.084
1735,299,63,72.200,96.117,0,1.564,1.316,2.214,4.153,8.535,0.083
1736,299,64,72.588,96.225,0,1.649,1.346,2.266,4.210,8.466,0.146
1737,299,65,72.957,96.478,0,1.615,1.380,2.416,4.700,9.949,0.143
1738,300,62,222.999,103.379,0,1.533,1.307,2.185,4.098,8.478,0.133
1739,300,63,223.502,103.808,0,1.947,1.345,2.299,4.379,9.121,0.144
1740,301,62,201.614,104.277,0,1.995,1.310,2.152,3.888,7.587,0.095
1741,301,63,201.603,103.959,0,1.905,1.356,2.333,4.462,9.296,0.141
1742,301,64,201.709,104.377,0,1.647,1.339,2.249,4.150,8.255,0.143
1743,302,62,241.588,287.477,0,1.614,1.340,2.240,4.121,8.192,0.171
1744,302,63,241.490,287.154,0,2.266,1.519,2.856,5.945,13.380,0.027
1745,302,64,243.062,287.293,0,1.919,1.527,2.905,6.146,14.090,0.033
1746,303,62,158.387,295.475,0,1.470,1.254,1.992,3.484,6.607,0.040
1747,303,63,158.557,295.543,0,1.843,1.319,2.153,3.837,7.326,0.106
1748,303,64,158.519,295.433,0,1.596,1.319,2.168,3.907,7.586,0.129
1749,304,62,164.520,332.810,0,1.622,1.347,2.311,4.425,9.284,0.181
1750,304,63,164.509,333.140,0,1.864,1.319,2.175,3.951,7.768,0.115
1751,305,63,159.694,45.522,0,1.963,1.409,2.473,4.787,10.005,0.083
1752,305,64,159.503,45.375,0,1.829,1.411,2.488,4.851,10.248,0.119
1753,305,65,159.547,45.579,0,1.861,1.514,2.839,5.890,13.202,0.071
1754,306,63,138.826,55.451,0,2.040,1.365,2.327,4.371,8.863,0.137
1755,306,64,139.062,55.479,0,1.696,1.369,2.387,4.665,9.991,0.151
1756,306,65,139.034,55.311,0,2.284,1.330,2.225,4.108,8.208,0.076
1757,306,66,139.034,55.444,0,1.900,1.348,2.274,4.212,8.392,0.133
1758,307,63,200.715,233.686,0,1.551,1.364,2.393,4.742,10.378,0.110
1759,307,64,200.416,234.080,0,1.433,1.337,2.303,4.446,9.415,0.082
1760,308,63,320.270,321.640,0,2.224,1.350,2.244,4.055,7.799,0.092
1761,308,64,319.748,321.461,0,2.081,1.388,2.399,4.574,9.441,0.052
1762,308,65,320.387,321.259,0,2.007,1.366,2.311,4.290,8.574,0.075
1763,308,66,319.882,321.620,0,2.012,1.314,2.173,3.953,7.760,0.080
1764,308,67,320.520,321.641,0,1.633,1.348,2.274,4.209,8.380,0.180
1765,309,63,193.513,351.376,0,2.325,1.280,2.051,3.593,6.746,0.031
1766,309,64,192.947,351.440,0,1.953,1.331,2.265,4.325,9.101,0.117
1767,309,65,193.721,351.386,0,1.951,1.285,2.078,3.697,7.111,0.069
1768,309,66,195.168,352.598,0,1.698,1.387,2.445,4.821,10.415,0.129
1769,309,67,194.752,352.851,0,1.867,1.397,2.467,4.849,10.366,0.110
1770,310,63,232.401,354.094,0,1.438,1.233,1.938,3.358,6.314,0.066
1771,310,64,231.922,354.296,0,1.899,1.326,2.213,4.057,8.011,0.113
1772,311,64,64.000,102.548,0,1.495,1.278,2.110,3.874,7.753,0.113
1773,311,65,63.249,102.854,0,1.790,1.369,2.390,4.668,10.001,0.132
1774,312,64,112.836,125.398,0,1.473,1.298,2.143,3.939,7.923,0.115
1775,312,65,113.370,125.173,0,1.847,1.370,2.329,4.347,8.729,0.110
1776,312,66,112.838,125.425,0,1.813,1.368,2.366,4.574,9.697,0.151
1777,312,67,112.327,125.371,0,1.762,1.320,2.178,3.955,7.753,0.195
1778,313,64,85.203,146.771,0,1.481,1.333,2.273,4.351,9.161,0.110
1779,313,65,85.263,146.349,0,1.658,1.367,2.345,4.440,9.086,0.136
1780,313,66,85.291,146.303,0,1.769,1.320,2.215,4.137,8.449,0.105
1781,314,64,216.366,296.930,0,1.898,1.452,2.640,5.333,11.710,0.059
1782,314,65,215.922,296.891,0,2.287,1.414,2.502,4.890,10.331,0.088
1783,314,66,216.278,296.792,0,2.583,1.400,2.432,4.646,9.556,0.043
1784,314,67,216.333,296.863,0,2.252,1.376,2.358,4.453,9.081,0.087
1785,314,68,216.882,296.498,0,2.053,1.367,2.349,4.479,9.288,0.078
1786,314,69,216.541,296.715,0,2.570,1.326,2.194,3.975,7.733,0.032
1787,314,70,216.796,296.560,0,2.061,1.330,2.199,3.974,7.705,0.109
1788,314,71,217.260,296.534,0,1.710,1.380,2.400,4.634,9.731,0.127
1789,314,72,217.445,296.565,0,1.613,1.327,2.228,4.136,8.330,0.293
1790,314,73,217.701,296.863,0,2.033,1.458,2.656,5.356,11.687,0.062
1791,314,74,217.445,296.853,0,1.988,1.513,2.865,6.019,13.679,0.128
1792,314,75,217.541,296.770,0,1.860,1.362,2.328,4.394,8.969,0.119
1793,314,76,217.494,296.580,0,1.855,1.451,2.590,5.091,10.790,0.076
1794,314,77,217.714,296.435,0,2.036,1.379,2.365,4.479,9.184,0.112
1795,315,65,185.981,243.220,0,1.735,1.398,2.437,4.679,9.690,0.142
1796,315,66,185.944,243.443,0,2.182,1.387,2.416,4.651,9.688,0.077
1797,315,67,185.639,243.129,0,2.517,1.335,2.224,4.066,8.014,0.037
1798,315,68,185.984,242.847,0,2.290,1.347,2.303,4.367,8.996,0.065
1799,315,69,186.358,243.272,0,2.157,1.305,2.137,3.852,7.499,0.098
1800,315,70,186.646,243.401,0,2.986,1.371,2.323,4.298,8.509,0.086
1801,315,71,186.818,243.659,0,2.277,1.448,2.588,5.090,10.791,0.052
1802,315,72,187.078,243.402,0,2.163,1.367,2.358,4.500,9.315,0.067
1803,316,65,247.799,250.934,0,1.849,1.489,2.798,5.872,13.401,0.070
1804,316,66,246.897,250.818,0,1.472,1.334,2.243,4.149,8.275,0.097
1805,316,67,246.839,251.454,0,1.806,1.427,2.554,5.097,11.097,0.086
1806,316,68,246.759,250.860,0,1.756,1.392,2.445,4.787,10.232,0.065
1807,317,65,221.521,261.409,0,2.081,1.526,2.892,6.054,13.661,0.062
1808,317,66,221.482,261.327,0,2.046,1.458,2.650,5.335,11.623,0.051
1809,318,65,154.453,302.202,0,1.731,1.270,2.014,3.489,6.489,0.044
1810,318,66,154.367,302.074,0,1.585,1.273,2.059,3.673,7.099,0.088
1811,318,67,154.434,302.227,0,1.662,1.344,2.271,4.261,8.711,0.201
1812,318,68,153.909,302.001,0,2.146,1.390,2.432,4.721,9.951,0.068
1813,318,69,154.024,301.838,0,2.179,1.387,2.427,4.709,9.918,0.083
1814,318,70,153.764,302.015,0,2.127,1.363,2.335,4.419,9.055,0.143
1815,318,71,153.910,302.002,0,1.931,1.383,2.441,4.821,10.407,0.211
1816,318,72,153.822,302.228,0,2.314,1.300,2.157,3.989,8.083,0.064
1817,318,73,154.239,302.090,0,1.740,1.301,2.145,3.919,7.796,0.102
1818,318,74,153.852,301.961,0,2.124,1.476,2.720,5.541,12.183,0.100
1819,318,75,153.763,302.167,0,2.260,1.371,2.349,4.430,9.013,0.063
1820,318,76,154.547,301.866,0,2.106,1.364,2.353,4.516,9.437,0.087
1821,318,77,153.977,301.914,0,2.156,1.440,2.628,5.333,11.741,0.065
1822,318,78,154.729,301.725,0,1.927,1.261,2.003,3.497,6.605,0.054
1823,318,79,154.975,300.846,0,1.864,1.342,2.268,4.236,8.567,0.115
1824,319,65,379.028,364.936,0,2.230,1.454,2.667,5.443,12.061,0.061
1825,319,66,379.248,364.906,0,1.799,1.402,2.471,4.836,10.289,0.111
1826,319,67,379.357,366.122,0,2.147,1.417,2.505,4.890,10.313,0.051
1827,320,66,112.731,62.800,0,1.960,1.366,2.312,4.270,8.435,0.122
1828,320,67,118.329,61.042,0,1.363,1.283,2.117,3.869,7.693,0.070
1829,321,66,202.078,104.701,0,1.785,1.373,2.381,4.573,9.526,0.155
1830,321,67,202.048,104.579,0,1.740,1.296,2.109,3.752,7.154,0.150
1831,322,66,218.304,205.333,0,1.535,1.348,2.293,4.324,8.861,0.100
1832,322,67,213.329,203.901,0,1.494,1.371,2.427,4.839,10.617,0.049
1833,322,68,213.908,203.745,0,1.969,1.397,2.423,4.615,9.455,0.073
1834,322,69,213.487,203.775,0,1.537,1.307,2.163,3.951,7.830,0.163
1835,323,66,240.881,255.709,0,1.348,1.257,2.034,3.702,7.486,0.068
1836,323,67,240.610,255.848,0,1.715,1.381,2.448,4.891,10.770,0.152
1837,323,68,240.521,256.212,0,1.587,1.252,1.973,3.401,6.303,0.096
1838,324,66,231.681,354.475,0,1.752,1.247,1.979,3.471,6.625,0.069
1839,324,67,232.135,354.176,0,1.758,1.370,2.349,4.435,9.024,0.218
1840,325,67,223.119,102.877,0,2.236,1.345,2.278,4.243,8.510,0.084
1841,325,68,223.146,103.604,0,1.784,1.319,2.201,4.084,8.279,0.098
1842,325,69,222.570,102.726,0,2.145,1.325,2.191,3.975,7.771,0.101
1843,325,70,222.497,102.553,0,2.200,1.287,2.087,3.708,7.089,0.056
1844,325,71,222.321,102.606,0,2.757,1.279,2.073,3.705,7.179,0.044
1845,326,67,10.555,114.297,0,1.828,1.338,2.268,4.268,8.752,0.189
1846,326,68,10.882,114.127,0,1.913,1.485,2.754,5.651,12.523,0.048
1847,326,69,11.339,114.188,0,2.078,1.288,2.089,3.721,7.147,0.080
1848,327,67,189.591,115.774,0,1.632,1.299,2.137,3.879,7.630,0.149
1849,327,68,189.794,116.033,0,2.468,1.310,2.182,4.036,8.132,0.082
1850,327,69,189.798,116.265,0,1.790,1.314,2.176,3.971,7.837,0.156
1851,327,70,189.793,115.998,0,1.757,1.341,2.277,4.287,8.780,0.123
1852,328,67,238.893,262.954,0,1.527,1.302,2.152,3.952,7.909,0.126
1853,328,68,238.718,263.169,0,1.376,1.307,2.180,4.047,8.210,0.049
1854,329,67,298.321,311.797,0,2.036,1.314,2.170,3.950,7.782,0.050
1855,329,68,298.696,311.885,0,1.706,1.300,2.118,3.778,7.236,0.115
1856,330,68,89.004,36.166,0,1.743,1.481,2.735,5.577,12.258,0.047
1857,330,69,89.679,35.917,0,1.857,1.368,2.346,4.456,9.190,0.080
1858,330,70,89.567,35.473,0,1.627,1.292,2.090,3.727,7.205,0.132
1859,330,71,89.218,35.773,0,2.165,1.336,2.266,4.282,8.849,0.053
1860,331,68,139.240,55.551,0,2.585,1.416,2.478,4.762,9.841,0.050
1861,331,69,139.455,55.042,0,2.427,1.367,2.369,4.587,9.719,0.042
1862,331,70,139.456,55.533,0,2.169,1.363,2.328,4.400,9.031,0.139
1863,331,71,138.838,55.174,0,1.921,1.404,2.449,4.706,9.760,0.209
1864,331,72,139.916,55.663,0,2.393,1.480,2.724,5.540,12.173,0.036
1865,331,73,139.973,55.999,0,2.195,1.477,2.744,5.676,12.763,0.038
1866,331,74,140.381,55.591,0,1.659,1.354,2.306,4.367,9.036,0.128
1867,331,75,140.230,56.061,0,2.688,1.467,2.678,5.403,11.772,0.052
1868,331,76,140.107,55.611,0,2.429,1.459,2.634,5.255,11.332,0.031
1869,331,77,140.036,55.750,0,1.891,1.437,2.602,5.242,11.478,0.057
1870,331,78,140.210,55.467,0,2.285,1.438,2.580,5.121,11.000,0.103
1871,331,79,140.268,55.814,0,2.422,1.435,2.558,5.042,10.754,0.052
1872,332,68,202.695,288.548,0,2.014,1.248,1.988,3.512,6.786,0.048
1873,332,69,203.282,288.302,0,1.774,1.288,2.126,3.925,7.980,0.139
1874,332,70,204.022,288.177,0,1.676,1.370,2.353,4.478,9.256,0.130
1875,332,71,203.816,287.803,0,2.013,1.282,2.062,3.625,6.831,0.040
1876,332,72,204.561,287.122,0,1.727,1.315,2.180,3.986,7.897,0.203
1877,332,73,204.488,287.114,0,1.612,1.277,2.069,3.696,7.150,0.103
1878,332,74,204.455,287.040,0,1.796,1.426,2.550,5.034,10.731,0.077
1879,332,75,204.525,287.051,0,1.318,1.207,1.922,3.402,6.565,0.095
1880,333,68,215.882,311.968,0,1.553,1.353,2.337,4.505,9.475,0.056
1881,333,69,216.493,312.738,0,1.618,1.365,2.342,4.456,9.221,0.179
1882,334,68,198.609,363.814,0,1.547,1.291,2.124,3.895,7.834,0.102
1883,334,69,198.802,364.016,0,1.473,1.319,2.213,4.111,8.289,0.124
1884,334,70,198.248,363.930,0,1.684,1.361,2.327,4.415,9.119,0.134
1885,334,71,198.219,363.966,0,1.932,1.394,2.466,4.852,10.390,0.205
1886,334,72,197.924,363.787,0,1.832,1.340,2.277,4.292,8.801,0.153
1887,335,69,159.371,46.131,0,1.531,1.359,2.356,4.548,9.558,0.133
1888,335,70,159.416,46.224,0,2.221,1.438,2.595,5.206,11.351,0.067
1889,335,71,159.570,45.993,0,1.883,1.359,2.324,4.395,8.996,0.162
1890,335,72,159.365,45.679,0,1.514,1.267,2.056,3.676,7.110,0.109
1891,335,73,159.311,45.686,0,2.032,1.392,2.428,4.693,9.843,0.121
1892,335,74,159.228,45.630,0,2.344,1.407,2.475,4.818,10.163,0.034
1893,335,75,158.784,45.529,0,1.747,1.348,2.258,4.163,8.275,0.149
1894,335,76,158.595,45.136,0,2.079,1.453,2.623,5.227,11.249,0.067
1895,335,77,159.178,44.829,0,2.227,1.333,2.239,4.158,8.377,0.097
1896,335,78,159.438,44.957,0,2.937,1.321,2.201,4.041,8.015,0.042
1897,335,79,158.930,45.272,0,2.342,1.410,2.512,4.976,10.720,0.063
1898,335,80,159.111,45.248,0,2.573,1.368,2.335,4.379,8.840,0.041
1899,335,81,158.671,45.399,0,2.248,1.299,2.119,3.794,7.331,0.091
1900,335,82,158.879,45.373,0,2.583,1.370,2.333,4.370,8.824,0.066
1901,335,83,159.120,45.375,0,2.444,1.367,2.331,4.393,8.982,0.034
1902,335,84,159.250,45.255,0,2.336,1.462,2.659,5.347,11.616,0.046
1903,335,85,159.397,45.197,0,2.284,1.363,2.330,4.429,9.196,0.088
1904,335,86,159.240,45.200,0,2.314,1.421,2.513,4.903,10.326,0.055
1905,335,87,159.284,44.970,0,2.620,1.448,2.621,5.247,11.362,0.033
1906,335,88,159.274,44.956,0,2.970,1.409,2.480,4.816,10.103,0.047
1907,335,89,159.267,44.694,0,2.295,1.451,2.588,5.067,10.661,0.052
1908,335,90,159.713,44.691,0,2.053,1.387,2.416,4.646,9.658,0.132
1909,335,91,159.139,44.911,0,1.930,1.466,2.693,5.478,12.052,0.073
1910,335,92,159.287,44.958,0,1.937,1.378,2.417,4.723,10.053,0.191
1911,335,93,159.259,45.256,0,2.170,1.473,2.682,5.372,11.563,0.103
1912,336,69,73.437,96.686,0,1.723,1.331,2.234,4.150,8.375,0.204
1913,336,70,72.829,97.467,0,1.669,1.248,1.984,3.493,6.713,0.090
1914,336,71,71.470,97.716,0,1.747,1.316,2.191,4.044,8.128,0.085
1915,337,69,111.327,125.737,0,1.573,1.354,2.293,4.278,8.622,0.195
1916,337,70,111.079,126.181,0,1.657,1.294,2.122,3.826,7.440,0.132
1917,337,71,111.068,125.941,0,1.879,1.343,2.276,4.275,8.717,0.129
1918,337,72,110.669,126.029,0,1.514,1.326,2.226,4.126,8.277,0.245
1919,337,73,111.118,126.507,0,1.537,1.349,2.308,4.364,8.933,0.112
1920,338,69,175.296,264.987,0,2.023,1.413,2.493,4.867,10.293,0.080
1921,338,70,175.320,264.584,0,2.025,1.496,2.771,5.663,12.479,0.037
1922,339,69,151.242,272.768,0,1.698,1.394,2.424,4.649,9.629,0.098
1923,339,70,151.577,272.620,0,1.766,1.433,2.553,5.018,10.639,0.076
1924,340,69,321.321,321.545,0,1.862,1.341,2.238,4.111,8.154,0.106
1925,340,70,321.597,321.551,0,1.543,1.313,2.141,3.821,7.335,0.111
1926,340,71,320.654,321.828,0,1.844,1.439,2.607,5.275,11.647,0.082
1927,341,69,195.169,353.156,0,2.647,1.414,2.538,5.095,11.168,0.029
1928,341,70,194.741,352.713,0,1.834,1.325,2.224,4.116,8.227,0.094
1929,341,71,195.274,352.009,0,2.088,1.406,2.489,4.880,10.361,0.151
1930,342,70,240.524,254.617,0,1.828,1.266,2.028,3.587,6.897,0.108
1931,342,71,240.359,255.549,0,1.987,1.384,2.384,4.535,9.333,0.185
1932,343,70,298.519,311.809,0,2.132,1.343,2.256,4.182,8.399,0.151
1933,343,71,299.084,311.753,0,1.420,1.303,2.180,4.079,8.386,0.068
1934,344,71,10.908,113.857,0,1.669,1.370,2.354,4.492,9.327,0.122
1935,344,72,10.909,114.316,0,1.648,1.333,2.227,4.087,8.072,0.283
1936,344,73,11.242,113.933,0,2.002,1.426,2.526,4.935,10.405,0.091
1937,344,74,12.088,113.360,0,2.557,1.394,2.426,4.662,9.694,0.028
1938,344,75,12.211,112.844,0,2.431,1.407,2.485,4.840,10.167,0.040
1939,344,76,12.500,113.055,0,1.735,1.427,2.567,5.130,11.131,0.072
1940,345,71,213.227,204.231,0,2.056,1.411,2.470,4.766,9.926,0.172
1941,345,72,212.664,204.163,0,1.527,1.310,2.160,3.902,7.574,0.220
1942,345,73,212.521,204.272,0,2.008,1.325,2.217,4.098,8.214,0.111
1943,345,74,212.109,204.460,0,1.911,1.314,2.176,3.978,7.892,0.078
1944,345,75,212.507,204.501,0,1.664,1.307,2.189,4.103,8.451,0.167
1945,346,71,247.277,250.742,0,1.681,1.345,2.288,4.320,8.877,0.119
1946,346,72,247.285,250.286,0,2.035,1.342,2.273,4.272,8.739,0.110
1947,346,73,246.668,249.275,0,1.700,1.372,2.392,4.686,10.101,0.143
1948,347,71,238.579,262.538,0,1.252,1.191,1.816,3.030,5.456,0.036
1949,347,72,239.016,262.911,0,1.967,1.387,2.415,4.629,9.549,0.105
1950,347,73,238.942,262.329,0,1.574,1.276,2.046,3.591,6.765,0.086
1951,347,74,239.119,262.022,0,1.881,1.376,2.402,4.651,9.780,0.086
1952,348,72,202.022,105.646,0,1.672,1.319,2.193,4.028,8.016,0.257
1953,348,73,202.110,105.875,0,2.074,1.361,2.308,4.320,8.763,0.138
1954,348,74,202.145,105.553,0,2.109,1.332,2.198,3.965,7.659,0.102
1955,348,75,201.494,105.589,0,2.064,1.339,2.257,4.210,8.533,0.071
1956,348,76,201.671,105.665,0,1.757,1.319,2.177,3.962,7.803,0.111
1957,348,77,201.960,105.077,0,1.718,1.381,2.451,4.857,10.485,0.100
1958,349,72,32.387,134.265,0,2.064,1.411,2.492,4.876,10.352,0.066
1959,349,73,32.679,134.550,0,2.124,1.382,2.377,4.479,9.063,0.111
1960,349,74,32.034,133.788,0,1.830,1.344,2.260,4.189,8.385,0.103
1961,350,72,151.168,272.512,0,1.980,1.278,2.061,3.648,6.959,0.051
1962,350,73,151.034,272.027,0,1.712,1.423,2.549,5.061,10.880,0.080
1963,350,74,151.174,272.202,0,1.960,1.344,2.263,4.201,8.424,0.088
1964,351,72,202.777,368.662,0,1.410,1.234,1.947,3.386,6.381,0.047
1965,351,73,203.108,368.759,0,1.630,1.369,2.386,4.657,9.962,0.141
1966,351,74,202.923,368.726,0,1.655,1.332,2.280,4.355,9.105,0.126
1967,352,73,89.772,34.717,0,2.494,1.464,2.660,5.338,11.569,0.033
1968,352,74,89.716,34.185,0,2.032,1.534,2.917,6.122,13.832,0.100
1969,352,75,90.195,34.452,0,1.711,1.406,2.496,4.925,10.567,0.076
1970,352,76,90.632,34.030,0,2.097,1.502,2.824,5.900,13.371,0.034
1971,352,77,90.626,33.977,0,2.650,1.476,2.719,5.550,12.251,0.052
1972,352,78,90.908,33.268,0,2.209,1.456,2.631,5.271,11.457,0.100
1973,352,79,91.192,32.541,0,2.034,1.400,2.432,4.652,9.589,0.070
1974,352,80,91.214,33.194,0,1.838,1.423,2.508,4.876,10.241,0.103
1975,352,81,91.453,32.433,0,2.297,1.443,2.596,5.146,10.986,0.079
1976,353,73,129.466,43.236,0,1.559,1.381,2.413,4.689,9.924,0.110
1977,353,74,129.192,43.183,0,1.507,1.309,2.142,3.851,7.467,0.055
1978,353,75,128.158,43.398,0,1.839,1.380,2.399,4.629,9.722,0.104
1979,354,73,118.858,60.515,0,2.040,1.315,2.184,4.021,8.067,0.098
1980,354,74,119.375,60.156,0,1.693,1.421,2.515,4.908,10.334,0.099
1981,354,75,118.606,59.708,0,1.333,1.230,1.917,3.268,5.995,0.099
1982,354,76,118.432,59.331,0,1.473,1.312,2.190,4.067,8.260,0.105
1983,355,73,221.540,102.298,0,1.842,1.352,2.298,4.321,8.818,0.116
1984,355,74,220.446,101.923,0,1.913,1.463,2.697,5.537,12.352,0.067
1985,355,75,220.368,101.606,0,1.687,1.319,2.170,3.945,7.802,0.168
1986,355,76,220.785,101.398,0,1.632,1.284,2.087,3.730,7.196,0.087
1987,355,77,220.533,101.846,0,2.228,1.267,2.010,3.484,6.483,0.046
1988,355,78,219.436,101.677,0,1.608,1.320,2.209,4.095,8.250,0.143
1989,355,79,218.445,102.219,0,1.480,1.308,2.139,3.834,7.400,0.101
1990,355,80,218.270,101.306,0,2.136,1.289,2.077,3.659,6.916,0.059
1991,355,81,217.683,100.495,0,2.408,1.322,2.191,3.985,7.808,0.062
1992,355,82,217.075,100.308,0,1.546,1.384,2.436,4.762,10.114,0.061
1993,355,83,217.760,100.554,0,2.155,1.335,2.225,4.055,7.916,0.078
1994,355,84,217.187,100.837,0,1.985,1.359,2.303,4.270,8.477,0.066
1995,355,85,217.748,100.921,0,1.848,1.352,2.321,4.405,9.048,0.165
1996,355,86,217.241,100.760,0,2.047,1.316,2.157,3.848,7.326,0.063
1997,355,87,216.978,100.386,0,2.128,1.387,2.416,4.645,9.651,0.129
1998,356,73,286.614,232.191,0,1.695,1.271,2.028,3.546,6.676,0.097
1999,356,74,286.274,231.636,0,2.230,1.360,2.295,4.241,8.415,0.057
2000,356,75,285.873,231.182,0,1.994,1.418,2.491,4.807,9.984,0.052
2001,356,76,286.369,231.236,0,1.791,1.375,2.374,4.547,9.470,0.151
2002,356,77,286.536,231.973,0,1.807,1.274,2.056,3.664,7.090,0.062
2003,356,78,286.517,232.665,0,2.058,1.253,1.990,3.474,6.552,0.049
2004,356,79,286.688,232.353,0,2.178,1.258,2.004,3.519,6.710,0.061
2005,356,80,286.248,232.141,0,1.984,1.308,2.162,3.940,7.775,0.102
2006,356,81,287.466,232.858,0,2.115,1.363,2.315,4.310,8.619,0.076
2007,356,82,287.284,233.350,0,1.439,1.269,2.044,3.643,7.079,0.144
2008,356,83,286.639,233.341,0,1.860,1.317,2.209,4.141,8.523,0.080
2009,357,73,298.157,311.288,0,1.444,1.348,2.322,4.455,9.320,0.072
2010,357,74,298.544,311.607,0,2.196,1.271,2.028,3.549,6.697,0.062
2011,357,75,299.093,311.534,0,1.912,1.355,2.322,4.435,9.259,0.109
2012,357,76,298.449,311.540,0,1.547,1.326,2.201,3.991,7.750,0.113
2013,357,77,298.303,311.457,0,1.585,1.262,2.011,3.532,6.734,0.056
2014,357,78,298.420,311.811,0,1.719,1.322,2.178,3.945,7.706,0.124
2015,357,79,297.796,312.346,0,2.196,1.335,2.216,4.027,7.859,0.070
2016,357,80,297.681,312.910,0,1.698,1.390,2.455,4.829,10.349,0.115
2017,357,81,297.850,312.658,0,1.766,1.327,2.230,4.158,8.439,0.192
2018,357,82,297.922,312.780,0,1.990,1.341,2.256,4.175,8.325,0.053
2019,358,73,321.432,321.891,0,1.828,1.256,1.979,3.412,6.324,0.053
2020,358,74,321.939,321.819,0,1.645,1.415,2.540,5.108,11.234,0.085
2021,359,73,195.030,354.032,0,1.677,1.451,2.665,5.473,12.258,0.053
2022,359,74,194.893,353.683,0,1.731,1.349,2.309,4.400,9.144,0.128
2023,359,75,194.962,353.717,0,1.589,1.356,2.306,4.321,8.750,0.087
2024,360,74,85.459,146.214,0,2.072,1.331,2.221,4.083,8.111,0.097
2025,360,75,85.593,146.414,0,1.766,1.302,2.138,3.862,7.541,0.140
2026,360,76,85.511,146.072,0,2.183,1.289,2.092,3.717,7.087,0.029
2027,360,77,85.637,146.431,0,2.248,1.311,2.151,3.884,7.582,0.092
2028,361,74,199.760,231.563,0,1.985,1.507,2.828,5.883,13.239,0.133
2029,361,75,199.776,231.677,0,2.181,1.515,2.873,6.060,13.869,0.035
2030,361,76,199.428,231.664,0,1.912,1.476,2.713,5.504,12.032,0.057
2031,361,77,199.509,231.449,0,2.003,1.428,2.545,5.030,10.790,0.079
2032,362,74,175.292,264.796,0,2.109,1.475,2.719,5.562,12.328,0.104
2033,362,75,174.546,264.542,0,2.622,1.489,2.725,5.465,11.742,0.053
2034,362,76,175.132,264.292,0,2.748,1.458,2.696,5.579,12.605,0.028
2035,362,77,175.201,264.368,0,2.049,1.540,2.919,6.100,13.723,0.030
2036,363,74,198.258,364.021,0,2.162,1.307,2.158,3.921,7.681,0.100
2037,363,75,198.347,363.671,0,1.378,1.267,2.023,3.539,6.660,0.095
2038,363,76,198.053,363.044,0,1.898,1.338,2.289,4.361,9.077,0.117
2039,364,74,213.986,372.852,0,2.093,1.403,2.486,4.899,10.506,0.041
2040,364,75,214.286,372.992,0,1.778,1.444,2.595,5.139,10.958,0.079
2041,364,76,213.864,372.572,0,2.165,1.391,2.417,4.630,9.577,0.087
2042,364,77,213.041,372.643,0,2.295,1.331,2.263,4.284,8.864,0.103
2043,365,75,232.459,167.926,0,1.737,1.446,2.617,5.235,11.304,0.074
2044,365,76,232.769,167.374,0,1.761,1.395,2.405,4.553,9.274,0.139
2045,365,77,233.184,168.409,0,1.501,1.319,2.181,3.958,7.733,0.069
2046,366,75,187.397,243.345,0,2.003,1.316,2.173,3.943,7.716,0.066
2047,366,76,187.455,243.523,0,1.802,1.368,2.326,4.338,8.700,0.161
2048,366,77,187.298,243.914,0,2.541,1.360,2.322,4.377,8.927,0.062
2049,366,78,187.192,244.002,0,2.110,1.422,2.548,5.080,11.009,0.092
2050,366,79,187.410,244.293,0,2.518,1.324,2.189,3.966,7.727,0.056
2051,366,80,188.410,244.316,0,2.075,1.316,2.208,4.113,8.356,0.134
2052,366,81,188.458,244.223,0,1.851,1.361,2.338,4.440,9.132,0.107
2053,366,82,188.949,244.234,0,2.171,1.475,2.729,5.599,12.440,0.062
2054,366,83,188.538,244.148,0,2.357,1.284,2.074,3.673,7.000,0.033
2055,366,84,187.990,244.718,0,1.987,1.400,2.460,4.794,10.138,0.095
2056,366,85,189.070,244.205,0,1.618,1.335,2.280,4.339,9.013,0.175
2057,367,75,240.164,255.270,0,1.750,1.216,1.866,3.135,5.687,0.032
2058,367,76,240.017,254.342,0,1.748,1.341,2.297,4.401,9.252,0.162
2059,367,77,240.046,255.188,0,1.550,1.369,2.354,4.470,9.168,0.099
2060,367,78,240.867,255.635,0,1.768,1.300,2.165,4.053,8.388,0.101
2061,367,79,240.177,255.094,0,2.148,1.304,2.156,3.957,7.927,0.082
2062,367,80,240.534,255.195,0,1.709,1.268,2.020,3.515,6.555,0.101
2063,367,81,240.347,255.695,0,1.373,1.234,1.941,3.399,6.548,0.037
2064,367,82,240.704,256.179,0,1.634,1.258,2.020,3.622,7.158,0.090
2065,367,83,240.541,256.295,0,1.604,1.308,2.176,4.055,8.321,0.126
2066,368,76,122.039,93.573,0,2.226,1.364,2.360,4.543,9.532,0.065
2067,368,77,122.819,93.339,0,2.374,1.356,2.298,4.285,8.612,0.088
2068,368,78,122.444,93.512,0,2.305,1.289,2.071,3.636,6.845,0.033
2069,368,79,122.369,93.489,0,3.123,1.250,1.968,3.394,6.300,0.027
2070,368,80,122.539,93.662,0,2.074,1.337,2.251,4.189,8.459,0.144
2071,368,81,122.661,94.034,0,2.054,1.280,2.061,3.636,6.895,0.052
2072,368,82,122.990,94.103,0,1.962,1.445,2.632,5.344,11.817,0.053
2073,368,83,122.308,94.743,0,2.087,1.329,2.222,4.086,8.107,0.088
